Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Landing Aircraft Type,Aircraft Body Type,Aircraft Manufacturer,Aircraft Model,Aircraft Version,Landing Count,Total Landed Weight (lbs)
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,400,31,19530000
200508,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,31,14230550
200508,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,500,153,7191000
200508,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,273,18291000
200508,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,61,4087000
200508,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,1378,64766000
200508,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,120,1686,43498800
200508,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,31,4532900
200508,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,,62,8816400
200508,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,200B,13,8190000
200508,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Boeing,737,300,146,16664800
200508,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A319,,149,20517400
200508,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,,120,17057300
200508,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,,235,40302500
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,727,0,667,90045000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,300,404,46056000
200508,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,322,124,14136000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,500,80,8800000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,24,15120000
200508,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,155,97650000
200508,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,31,19530000
200508,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,31,19530000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,,1332,263736000
200508,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,757,,4,792000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,300,177,53100000
200508,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,767,300,31,9300000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,91,29120000
200508,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,777,222,93,42780000
200508,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,777,222,62,28520000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,74,34040000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,,90,40050000
200508,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,910,129402000
200508,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,31,4408200
200508,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,35,4977000
200508,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,400,31,19530000
200508,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,600,1,120000
200508,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,700,20,2557800
200508,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,800,1,146300
200509,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,30,40,4051000
200509,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,41,2,204000
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,737,800,16,2340800
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,757,200,9,1782000
200509,ATA Airlines,TZ,ATA Airlines,TZ,Domestic,US,Passenger,Narrow Body,Boeing,757,300,104,23296000
200509,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A319,114,130,17485000
200509,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A320,211,98,13935600
200509,Air Canada ,AC,Air Canada ,AC,International,Canada,Passenger,Narrow Body,Airbus,A321,211,3,514560
200509,Air China,CA,Air China,CA,International,Asia,Passenger,Wide Body,Boeing,747,400,18,11340000
200509,Air France,AF,Air France,AF,International,Europe,Combi,Wide Body,Boeing,747,200,4,2520000
200509,Air France,AF,Air France,AF,International,Europe,Passenger,Wide Body,Boeing,747,400,26,15531000
200509,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,400,13,8190000
200509,AirTran Airways,FL,AirTran Airways,FL,Domestic,US,Passenger,Narrow Body,Boeing,737,700,62,7936000
200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,400,182,22022000
200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,Boeing,737,400,69,8349000
200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,400,69,8349000
200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,700,13,1679600
200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,800,16,2304000
200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,Boeing,737,900,40,5852000
200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Passenger,Narrow Body,Boeing,737,900,20,2926000
200509,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,,107,13910000
200509,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Passenger,Narrow Body,McDonnell Douglas,MD-80,,19,2470000
200509,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Passenger,Wide Body,Boeing,777,200ER,30,13800000
200509,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,Boeing,757,W,181,35838000
200509,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,200,59,15930000
200509,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Wide Body,Boeing,767,300,164,50840000
200509,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,83,249,32370000
200509,American Airlines,AA,American Airlines,AA,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-80,SP,388,50440000
200509,American Eagle Airlines,MQ,American Airlines,AA,Domestic,US,Passenger,Regional Jet,Embraer,ERJ,140,146,6029800
200509,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Swearingen,SA-227,AC,18,252000
200509,Ameriflight,A8,Ameriflight,A8,Domestic,US,Freighter,Turbo Prop,Swearingen,SA-227,AT,7,108500
200509,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Freighter,Wide Body,Boeing,747,400,8,5328000
200509,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,18,8280000
200509,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,Airbus,A300,,34,10044280
200509,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-8,73,19,5225000
200509,Astar Air Cargo,ER,Astar Air Cargo,ER,Domestic,US,Freighter,Turbo Prop,Swearingen,SA-227,L,20,266400
200509,BelAir Airlines,BBB,BelAir Airlines,BBB,International,Europe,Passenger,Wide Body,Boeing,767,300,2,700000
200509,British Airways,BA,British Airways,BA,International,Europe,Passenger,Wide Body,Boeing,747,400,60,37800000
200509,Cargolux Airlines ,CV,Cargolux Airlines ,CV,International,Europe,Freighter,Wide Body,Boeing,747,400,9,5994000
200509,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Freighter,Wide Body,Boeing,747,400,17,11322000
200509,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000
200509,China Airlines,CI,China Airlines,CI,International,Asia,Passenger,Wide Body,Boeing,747,400,32,20160000
200509,China Airlines,CI,China Airlines,CI,International,Asia,Freighter,Wide Body,Boeing,747,,25,16650000
200509,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Freighter,Wide Body,McDonnell Douglas,MD-11,,14,6601000
200509,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,500,22,2420000
200509,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,700,15,1920000
200509,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,800,212,30528000
200509,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,900,9,1325700
200509,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,737,,36,4104000
200509,Continental Airlines,CO,Continental Airlines,CO,Domestic,US,Passenger,Narrow Body,Boeing,757,200,76,15048000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,737,800,154,22176000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,Boeing,757,,222,43956000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,200,1,270000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300,91,26845000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,300ER,17,5440000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Wide Body,Boeing,767,400,86,30100000
200509,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-90,,30,4260000
200509,EVA Airways,BR,EVA Airways,BR,International,Asia,Combi,Wide Body,Boeing,747,400,48,30192000
200509,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,10,46,17250000
200509,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,DC-10,30,1,436000
200509,Federal Express,FX,Federal Express,FX,Domestic,US,Freighter,Wide Body,McDonnell Douglas,MD-11,,19,9148500
200509,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A318,,1,126800
200509,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Passenger,Narrow Body,Airbus,A319,,142,19099000
200509,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Passenger,Wide Body,Boeing,767,300,30,9600000
200509,Horizon Air ,QX,Alaska Airlines,AS,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,84,5628000
200509,Icelandair,FI,Icelandair,FI,International,Europe,Passenger,Wide Body,Boeing,767,300ER,8,2560000
200509,Independence Air,DH,Independence Air,DH,Domestic,US,Passenger,Narrow Body,Airbus,A319,,64,8819200
200509,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Freighter,Wide Body,Boeing,747,200,48,30240000
200509,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000
200509,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Passenger,Wide Body,Boeing,777,200,30,14100000
200509,Kalitta Air,K4,Kalitta Air,K4,Domestic,US,Freighter,Wide Body,Boeing,747,200,13,8190000
200509,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,727,200,7,1125000
200509,Kitty Hawk Air Cargo,KR,Kitty Hawk Air Cargo,KR,Domestic,US,Freighter,Narrow Body,Boeing,737,300,25,2915000
200509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,400,6,3918000
200509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Freighter,Wide Body,Boeing,747,,23,14996000
200509,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Passenger,Wide Body,Boeing,777,200,17,7820000
200509,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Boeing,747,430,30,18900000
200509,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Passenger,Wide Body,Airbus,A340,600,30,17130000
200509,Mesa Airlines,YV,US Airways,US ,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,900,29,2131500
200509,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Wide Body,Boeing,767,0,1,320100
200509,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A319,,18,2421000
200509,Mexicana Airlines,MX,Mexicana Airlines,MX,International,Mexico,Passenger,Narrow Body,Airbus,A320,,40,5688000
200509,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Passenger,Narrow Body,McDonnell Douglas,MD-88,,29,4045500
200509,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Freighter,Wide Body,Boeing,747,200,48,30240000
200509,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,300,92,20608000
200509,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Boeing,757,,118,23364000
200509,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A319,,30,4032000
200509,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Passenger,Narrow Body,Airbus,A320,,59,8389800
200509,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Passenger,Wide Body,Airbus,A330,223,30,12036000
200509,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Boeing,747,400,23,14490000
200509,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Passenger,Wide Body,Airbus,A340,300,10,4188800
200509,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,747,400,30,18900000
200509,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Passenger,Wide Body,Boeing,777,200ER,30,13771500
200509,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,500,176,8272000
200509,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,600,241,16147000
200509,SkyWest Airlines,OO,United Airlines,UA,International,Canada,Passenger,Regional Jet,Bombardier,CRJ,600,60,4020000
200509,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Regional Jet,Bombardier,CRJ,700,1250,58750000
200509,SkyWest Airlines,OO,United Airlines,UA,Domestic,US,Passenger,Turbo Prop,Embraer,ERJ,120,1550,39990000
200509,Sun Country Airlines,SY,Sun Country Airlines,SY,Domestic,US,Passenger,Narrow Body,Boeing,737,800,30,4387500
200509,TACA,TA,TACA,TA,International,Central America,Passenger,Narrow Body,Airbus,A320,,38,5403600
200509,Tradewinds Airlines,WI,Tradewinds Airlines,WI,Domestic,US,Freighter,Wide Body,Boeing,747,200B,6,3780000
200509,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Boeing,737,300,172,19608000
200509,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Boeing,757,,1,198000
200509,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A319,,137,18865000
200509,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A320,,116,16490800
200509,US Airways,US ,US Airways,US ,Domestic,US,Passenger,Narrow Body,Airbus,A321,,187,32070500
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,300,332,37848000
200509,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Boeing,737,322,120,13680000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,737,500,122,13420000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,747,422,5,3150000
200509,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,747,422,150,94500000
200509,United Airlines,UA,United Airlines,UA,International,Australia / Oceania,Passenger,Wide Body,Boeing,747,422,30,18900000
200509,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,747,422,30,18900000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Boeing,757,,1141,225918000
200509,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Boeing,757,,4,792000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,300,209,62700000
200509,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,767,300,30,9000000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,767,322,92,29440000
200509,United Airlines,UA,United Airlines,UA,International,Asia,Passenger,Wide Body,Boeing,777,222,64,29440000
200509,United Airlines,UA,United Airlines,UA,International,Europe,Passenger,Wide Body,Boeing,777,222,60,27600000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,222B,60,27600000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Wide Body,Boeing,777,,76,33820000
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A319,131,686,94530800
200509,United Airlines,UA,United Airlines,UA,Domestic,US,Passenger,Narrow Body,Airbus,A320,232,905,128691000
200509,United Airlines,UA,United Airlines,UA,International,Canada,Passenger,Narrow Body,Airbus,A320,232,6,853200
200509,United Airlines,UA,United Airlines,UA,International,Mexico,Passenger,Narrow Body,Airbus,A320,232,34,4834800
200509,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Passenger,Wide Body,Boeing,747,400,30,18900000
200509,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,700,20,2557800
200509,WestJet Airlines,WS,WestJet Airlines,WS,International,Canada,Passenger,Narrow Body,Boeing,737,800,2,292600
200510,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Wide Body,Boeing,767,,12,3264000
200510,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,32,16,1760000
200510,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,33,14,1596000
200510,ABX Air,GB,ABX Air,GB,Domestic,US,Freighter,Narrow Body,McDonnell Douglas,DC-9,41,4,456000
