"Time","Dow Jones Industrial Average (US) - Close International  - Close  - $"
"20081010",8451.190
"20081009",8579.190
"20081008",9258.100
"20081007",9447.110
"20081006",9955.500
"20081003",10325.380
"20081002",10482.850
"20081001",10831.070
"20080930",10850.660
"20080929",10365.450
"20080926",11143.130
"20080925",11022.060
"20080924",10825.170
"20080923",10854.170
"20080922",11015.690
"20080919",11388.440
"20080918",11019.690
"20080917",10609.660
"20080916",11059.020
"20080915",10917.510
"20080912",11421.990
"20080911",11433.710
"20080910",11268.920
"20080909",11230.730
"20080908",11510.740
"20080905",11220.960
"20080904",11188.230
"20080903",11532.880
"20080902",11516.920
"20080829",11543.550
"20080828",11715.180
"20080827",11502.510
"20080826",11412.870
"20080825",11386.250
"20080822",11628.060
"20080821",11430.210
"20080820",11417.430
"20080819",11348.550
"20080818",11479.390
"20080815",11659.900
"20080814",11615.930
"20080813",11532.960
"20080812",11642.470
"20080811",11782.350
"20080808",11734.320
"20080807",11431.430
"20080806",11656.070
"20080805",11615.770
"20080804",11284.150
"20080801",11326.320
"20080731",11378.020
"20080730",11583.690
"20080729",11397.560
"20080728",11131.080
"20080725",11370.690
"20080724",11349.280
"20080723",11632.380
"20080722",11602.500
"20080721",11467.340
"20080718",11496.570
"20080717",11446.660
"20080716",11239.280
"20080715",10962.540
"20080714",11055.190
"20080711",11100.540
"20080710",11229.020
"20080709",11147.440
"20080708",11384.210
"20080707",11231.960
"20080703",11288.540
"20080702",11215.510
"20080701",11382.260
"20080630",11350.010
"20080627",11346.510
"20080626",11453.420
"20080625",11811.830
"20080624",11807.430
"20080623",11842.360
"20080620",11842.690
"20080619",12063.090
"20080618",12029.060
"20080617",12160.300
"20080616",12269.080
"20080613",12307.350
"20080612",12141.580
"20080611",12083.770
"20080610",12289.760
"20080609",12280.320
"20080606",12209.810
"20080605",12604.450
"20080604",12390.480
"20080603",12402.850
"20080602",12503.820
"20080530",12638.320
"20080529",12646.220
"20080528",12594.030
"20080527",12548.350
"20080523",12479.630
"20080522",12625.620
"20080521",12601.190
"20080520",12828.680
"20080519",13028.160
"20080516",12986.800
"20080515",12992.660
"20080514",12898.380
"20080513",12832.180
"20080512",12876.310
"20080509",12745.880
"20080508",12866.780
"20080507",12814.350
"20080506",13020.830
"20080505",12969.540
"20080502",13058.200
"20080501",13010.000
"20080430",12820.130
"20080429",12831.940
"20080428",12871.750
"20080425",12891.860
"20080424",12848.950
"20080423",12763.220
"20080422",12720.230
"20080421",12825.020
"20080418",12849.360
"20080417",12620.490
"20080416",12619.270
"20080415",12362.470
"20080414",12302.060
"20080411",12325.420
"20080410",12581.980
"20080409",12527.260
"20080408",12576.440
"20080407",12612.430
"20080404",12609.420
"20080403",12626.030
"20080402",12605.830
"20080401",12654.360
"20080331",12262.890
"20080328",12216.400
"20080327",12302.460
"20080326",12422.860
"20080325",12532.600
"20080324",12548.640
"20080320",12361.320
"20080319",12099.660
"20080318",12392.660
"20080317",11972.250
"20080314",11951.090
"20080313",12145.740
"20080312",12110.240
"20080311",12156.810
"20080310",11740.150
"20080307",11893.690
"20080306",12040.390
"20080305",12254.990
"20080304",12213.800
"20080303",12258.900
"20080229",12266.390
"20080228",12582.180
"20080227",12694.280
"20080226",12684.920
"20080225",12570.220
"20080222",12381.020
"20080221",12284.300
"20080220",12427.260
"20080219",12337.220
"20080215",12348.210
"20080214",12376.980
"20080213",12552.240
"20080212",12373.410
"20080211",12240.010
"20080208",12182.130
"20080207",12247.000
"20080206",12200.100
"20080205",12265.130
"20080204",12635.160
"20080201",12743.190
"20080131",12650.360
"20080130",12442.830
"20080129",12480.300
"20080128",12383.890
"20080125",12207.170
"20080124",12378.610
"20080123",12270.170
"20080122",11971.190
"20080118",12099.300
"20080117",12159.210
"20080116",12466.160
"20080115",12501.110
"20080114",12778.150
"20080111",12606.300
"20080110",12853.090
"20080109",12735.310
"20080108",12589.070
"20080107",12827.490
"20080104",12800.180
"20080103",13056.720
"20080102",13043.960
"20071231",13264.820
"20071228",13365.870
"20071227",13359.610
"20071226",13551.690
"20071224",13549.330
"20071221",13450.650
"20071220",13245.640
"20071219",13207.270
"20071218",13232.470
"20071217",13167.200
"20071214",13339.850
"20071213",13517.960
"20071212",13473.900
"20071211",13432.770
"20071210",13727.030
"20071207",13625.580
"20071206",13619.890
"20071205",13444.960
"20071204",13248.730
"20071203",13314.570
"20071130",13371.720
"20071129",13311.730
"20071128",13289.450
"20071127",12958.440
"20071126",12743.440
"20071123",12980.880
"20071121",12799.040
"20071120",13010.140
"20071119",12958.440
"20071116",13176.790
"20071115",13110.050
"20071114",13231.010
"20071113",13307.090
"20071112",12987.550
"20071109",13042.740
"20071108",13266.290
"20071107",13300.020
"20071106",13660.940
"20071105",13543.400
"20071102",13595.100
"20071101",13567.870
"20071031",13930.010
"20071030",13792.470
"20071029",13870.260
"20071026",13806.700
"20071025",13671.920
"20071024",13675.250
"20071023",13676.230
"20071022",13566.970
"20071019",13522.020
"20071018",13888.960
"20071017",13892.540
"20071016",13912.940
"20071015",13984.800
"20071012",14093.080
"20071011",14015.120
"20071010",14078.690
"20071009",14164.530
"20071008",14043.730
"20071005",14066.010
"20071004",13974.310
"20071003",13968.050
"20071002",14047.310
"20071001",14087.550
"20070928",13895.630
"20070927",13912.940
"20070926",13878.150
"20070925",13778.650
"20070924",13759.060
"20070921",13820.190
"20070920",13766.700
"20070919",13815.560
"20070918",13739.390
"20070917",13403.420
"20070914",13442.520
"20070913",13424.880
"20070912",13291.650
"20070911",13308.390
"20070910",13127.850
"20070907",13113.380
"20070906",13363.350
"20070905",13305.470
"20070904",13448.860
"20070831",13357.740
"20070830",13238.730
"20070829",13289.290
"20070828",13041.850
"20070827",13322.130
"20070824",13378.870
"20070823",13235.880
"20070822",13236.130
"20070821",13090.860
"20070820",13121.350
"20070817",13079.080
"20070816",12845.780
"20070815",12861.470
"20070814",13028.920
"20070813",13236.530
"20070810",13239.540
"20070809",13270.680
"20070808",13657.860
"20070807",13504.300
"20070806",13468.780
"20070803",13181.910
"20070802",13463.330
"20070801",13362.370
"20070731",13211.990
"20070730",13358.310
"20070727",13265.470
"20070726",13473.570
"20070725",13785.070
"20070724",13716.950
"20070723",13943.420
"20070720",13851.080
"20070719",14000.410
"20070718",13918.220
"20070717",13971.550
"20070716",13950.980
"20070713",13907.250
"20070712",13861.730
"20070711",13577.870
"20070710",13501.700
"20070709",13649.970
"20070706",13611.680
"20070705",13565.840
"20070703",13577.300
"20070702",13535.430
"20070629",13408.620
"20070628",13422.280
"20070627",13427.730
"20070626",13337.660
"20070625",13352.050
"20070622",13360.260
"20070621",13545.840
"20070620",13489.420
"20070619",13635.420
"20070618",13612.980
"20070615",13639.480
"20070614",13553.720
"20070613",13482.350
"20070612",13295.010
"20070611",13424.960
"20070608",13424.390
"20070607",13266.730
"20070606",13465.670
"20070605",13595.460
"20070604",13676.320
"20070601",13668.110
"20070531",13627.640
"20070530",13633.080
"20070529",13521.340
"20070525",13507.280
"20070524",13441.130
"20070523",13525.650
"20070522",13539.950
"20070521",13542.880
"20070518",13556.530
"20070517",13476.720
"20070516",13487.530
"20070515",13383.840
"20070514",13346.780
"20070511",13326.220
"20070510",13215.130
"20070509",13362.870
"20070508",13309.070
"20070507",13312.970
"20070504",13264.620
"20070503",13241.380
"20070502",13211.880
"20070501",13136.140
"20070430",13062.910
"20070427",13120.940
"20070426",13105.500
"20070425",13089.890
"20070424",12953.940
"20070423",12919.400
"20070420",12961.980
"20070419",12808.630
"20070418",12803.840
"20070417",12773.040
"20070416",12720.460
"20070413",12612.130
"20070412",12552.960
"20070411",12484.620
"20070410",12573.850
"20070409",12569.140
"20070405",12560.200
"20070404",12530.050
"20070403",12510.300
"20070402",12382.300
"20070330",12354.350
"20070329",12348.750
"20070328",12300.360
"20070327",12397.290
"20070326",12469.070
"20070323",12481.010
"20070322",12461.140
"20070321",12447.520
"20070320",12288.100
"20070319",12226.170
"20070316",12110.410
"20070315",12159.680
"20070314",12133.400
"20070313",12075.960
"20070312",12318.620
"20070309",12276.320
"20070308",12260.700
"20070307",12192.450
"20070306",12207.590
"20070305",12050.410
"20070302",12114.100
"20070301",12234.340
"20070228",12268.630
"20070227",12216.240
"20070226",12632.260
"20070223",12647.480
"20070222",12686.020
"20070221",12738.410
"20070220",12786.640
"20070216",12767.570
"20070215",12765.010
"20070214",12741.860
"20070213",12654.850
"20070212",12552.550
"20070209",12580.830
"20070208",12637.630
"20070207",12666.870
"20070206",12666.310
"20070205",12661.740
"20070202",12653.490
"20070201",12673.680
"20070131",12621.690
"20070130",12523.310
"20070129",12490.780
"20070126",12487.020
"20070125",12502.560
"20070124",12621.770
"20070123",12533.800
"20070122",12477.160
"20070119",12565.530
"20070118",12567.930
"20070117",12577.150
"20070116",12582.590
"20070112",12556.080
"20070111",12514.980
"20070110",12442.160
"20070109",12416.600
"20070108",12423.490
"20070105",12398.010
"20070104",12480.690
"20070103",12474.520
"20061229",12463.150
"20061228",12501.520
"20061227",12510.570
"20061226",12407.630
"20061222",12343.220
"20061221",12421.250
"20061220",12463.870
"20061219",12471.320
"20061218",12441.270
"20061215",12445.520
"20061214",12416.760
"20061213",12317.500
"20061212",12315.580
"20061211",12328.480
"20061208",12307.490
"20061207",12278.410
"20061206",12309.250
"20061205",12331.600
"20061204",12283.850
"20061201",12194.130
"20061130",12221.930
"20061129",12226.730
"20061128",12136.450
"20061127",12121.710
"20061124",12280.170
"20061122",12326.950
"20061121",12321.590
"20061120",12316.540
"20061117",12342.560
"20061116",12305.820
"20061115",12251.710
"20061114",12218.010
"20061113",12131.880
"20061110",12108.430
"20061109",12103.300
"20061108",12176.540
"20061107",12156.770
"20061106",12105.550
"20061103",11986.040
"20061102",12018.540
"20061101",12031.020
"20061031",12080.730
"20061030",12086.500
"20061027",12090.260
"20061026",12163.660
"20061025",12134.680
"20061024",12127.880
"20061023",12116.910
"20061020",12002.370
"20061019",12011.730
"20061018",11992.680
"20061017",11950.020
"20061016",11980.600
"20061013",11960.510
"20061012",11947.700
"20061011",11852.130
"20061010",11867.170
"20061009",11857.810
"20061006",11850.210
"20061005",11866.690
"20061004",11850.610
"20061003",11727.340
"20061002",11670.350
"20060929",11679.070
"20060928",11718.450
"20060927",11689.240
"20060926",11669.390
"20060925",11575.810
"20060922",11508.100
"20060921",11533.230
"20060920",11613.190
"20060919",11540.910
"20060918",11555.000
"20060915",11560.770
"20060914",11527.390
"20060913",11543.320
"20060912",11498.090
"20060911",11396.840
"20060908",11392.110
"20060907",11331.440
"20060906",11406.200
"20060905",11469.280
"20060901",11464.150
"20060831",11381.150
"20060830",11382.910
"20060829",11369.940
"20060828",11352.010
"20060825",11284.050
"20060824",11304.460
"20060823",11297.900
"20060822",11339.840
"20060821",11345.040
"20060818",11381.470
"20060817",11334.960
"20060816",11327.120
"20060815",11230.260
"20060814",11097.870
"20060811",11088.020
"20060810",11124.370
"20060809",11076.180
"20060808",11173.590
"20060807",11219.380
"20060804",11240.350
"20060803",11242.590
"20060802",11199.920
"20060801",11125.730
"20060731",11185.680
"20060728",11219.700
"20060727",11100.430
"20060726",11102.510
"20060725",11103.710
"20060724",11051.050
"20060721",10868.380
"20060720",10928.100
"20060719",11011.420
"20060718",10799.230
"20060717",10747.360
"20060714",10739.350
"20060713",10846.290
"20060712",11013.180
"20060711",11134.770
"20060710",11103.550
"20060707",11090.670
"20060706",11225.300
"20060705",11151.820
"20060703",11228.020
"20060630",11150.220
"20060629",11190.800
"20060628",10973.560
"20060627",10924.740
"20060626",11045.280
"20060623",10989.090
"20060622",11019.110
"20060621",11079.460
"20060620",10974.840
"20060619",10942.110
"20060616",11014.540
"20060615",11015.190
"20060614",10816.910
"20060613",10706.140
"20060612",10792.580
"20060609",10891.920
"20060608",10938.820
"20060607",10930.900
"20060606",11002.140
"20060605",11048.720
"20060602",11247.870
"20060601",11260.280
"20060531",11168.310
"20060530",11094.430
"20060526",11278.610
"20060525",11211.050
"20060524",11117.320
"20060523",11098.350
"20060522",11125.320
"20060519",11144.060
"20060518",11128.290
"20060517",11205.610
"20060516",11419.890
"20060515",11428.770
"20060512",11380.990
"20060511",11500.730
"20060510",11642.650
"20060509",11639.770
"20060508",11584.540
"20060505",11577.740
"20060504",11438.860
"20060503",11400.280
"20060502",11416.440
"20060501",11343.290
"20060428",11367.140
"20060427",11382.510
"20060426",11354.490
"20060425",11283.250
"20060424",11336.320
"20060421",11347.450
"20060420",11342.890
"20060419",11278.770
"20060418",11268.770
"20060417",11073.780
"20060413",11137.650
"20060412",11129.970
"20060411",11089.630
"20060410",11141.330
"20060407",11120.040
"20060406",11216.500
"20060405",11239.550
"20060404",11203.850
"20060403",11144.940
"20060331",11109.320
"20060330",11150.700
"20060329",11215.700
"20060328",11154.540
"20060327",11250.110
"20060324",11279.970
"20060323",11270.290
"20060322",11317.430
"20060321",11235.470
"20060320",11274.530
"20060317",11279.650
"20060316",11253.240
"20060315",11209.770
"20060314",11151.340
"20060313",11076.020
"20060310",11076.340
"20060309",10972.280
"20060308",11005.740
"20060307",10980.690
"20060306",10958.590
"20060303",11021.590
"20060302",11025.510
"20060301",11053.530
"20060228",10993.410
"20060227",11097.550
"20060224",11061.850
"20060223",11069.220
"20060222",11137.170
"20060221",11069.060
"20060217",11115.320
"20060216",11120.680
"20060215",11058.970
"20060214",11028.390
"20060213",10892.320
"20060210",10919.050
"20060209",10883.350
"20060208",10858.620
"20060207",10749.760
"20060206",10798.270
"20060203",10793.620
"20060202",10851.980
"20060201",10953.950
"20060131",10864.860
"20060130",10899.920
"20060127",10907.210
"20060126",10809.470
"20060125",10709.740
"20060124",10712.220
"20060123",10688.770
"20060120",10667.390
"20060119",10880.710
"20060118",10854.860
"20060117",10896.320
"20060113",10959.870
"20060112",10962.360
"20060111",11043.440
"20060110",11011.580
"20060109",11011.900
"20060106",10959.310
"20060105",10882.150
"20060104",10880.150
"20060103",10847.410
"20051230",10717.500
"20051229",10784.820
"20051228",10796.260
"20051227",10777.770
"20051223",10883.270
"20051222",10889.440
"20051221",10833.730
"20051220",10805.550
"20051219",10836.530
"20051216",10875.590
"20051215",10881.670
"20051214",10883.510
"20051213",10823.720
"20051212",10767.770
"20051209",10778.580
"20051208",10755.120
"20051207",10810.910
"20051206",10856.860
"20051205",10835.010
"20051202",10877.510
"20051201",10912.570
"20051130",10805.870
"20051129",10888.160
"20051128",10890.720
"20051125",10931.620
"20051123",10916.090
"20051122",10871.430
"20051121",10820.280
"20051118",10766.330
"20051117",10720.220
"20051116",10674.760
"20051115",10686.440
"20051114",10697.170
"20051111",10686.040
"20051110",10640.100
"20051109",10546.210
"20051108",10539.720
"20051107",10586.230
"20051104",10530.760
"20051103",10522.590
"20051102",10472.730
"20051101",10406.770
"20051031",10440.070
"20051028",10402.770
"20051027",10229.950
"20051026",10344.980
"20051025",10377.870
"20051024",10385.000
"20051021",10215.220
"20051020",10281.100
"20051019",10414.130
"20051018",10285.260
"20051017",10348.100
"20051014",10287.340
"20051013",10216.590
"20051012",10216.900
"20051011",10253.170
"20051010",10238.760
"20051007",10292.310
"20051006",10287.100
"20051005",10317.360
"20051004",10441.110
"20051003",10535.480
"20050930",10568.700
"20050929",10552.780
"20050928",10473.080
"20050927",10456.210
"20050926",10443.630
"20050923",10419.590
"20050922",10422.050
"20050921",10378.030
"20050920",10481.520
"20050919",10557.630
"20050916",10641.940
"20050915",10558.750
"20050914",10544.900
"20050913",10597.440
"20050912",10682.940
"20050909",10678.560
"20050908",10595.930
"20050907",10633.500
"20050906",10589.240
"20050902",10447.370
"20050901",10459.630
"20050831",10481.600
"20050830",10412.820
"20050829",10463.050
"20050826",10397.290
"20050825",10450.630
"20050824",10434.870
"20050823",10519.580
"20050822",10569.890
"20050819",10559.230
"20050818",10554.920
"20050817",10550.710
"20050816",10513.450
"20050815",10634.380
"20050812",10600.300
"20050811",10685.890
"20050810",10594.410
"20050809",10615.670
"20050808",10536.930
"20050805",10558.030
"20050804",10610.100
"20050803",10697.590
"20050802",10683.740
"20050801",10623.150
"20050729",10640.910
"20050728",10705.550
"20050727",10637.090
"20050726",10579.770
"20050725",10596.480
"20050722",10651.180
"20050721",10627.770
"20050720",10689.150
"20050719",10646.560
"20050718",10574.990
"20050715",10640.830
"20050714",10628.880
"20050713",10557.390
"20050712",10513.890
"20050711",10519.720
"20050708",10449.140
"20050707",10302.290
"20050706",10270.680
"20050705",10371.800
"20050701",10303.440
"20050630",10274.970
"20050629",10374.480
"20050628",10405.630
"20050627",10290.780
"20050624",10297.830
"20050623",10421.440
"20050622",10587.930
"20050621",10599.670
"20050620",10609.100
"20050617",10623.070
"20050616",10578.650
"20050615",10566.370
"20050614",10547.570
"20050613",10522.560
"20050610",10512.630
"20050609",10503.020
"20050608",10476.860
"20050607",10483.070
"20050606",10467.030
"20050603",10460.970
"20050602",10553.490
"20050601",10549.870
"20050531",10467.480
"20050527",10542.550
"20050526",10537.600
"20050525",10457.800
"20050524",10503.680
"20050523",10523.560
"20050520",10471.910
"20050519",10493.190
"20050518",10464.450
"20050517",10331.880
"20050516",10252.290
"20050513",10140.120
"20050512",10189.480
"20050511",10300.250
"20050510",10281.110
"20050509",10384.340
"20050506",10345.400
"20050505",10340.380
"20050504",10384.640
"20050503",10256.950
"20050502",10251.700
"20050429",10192.510
"20050428",10070.370
"20050427",10198.800
"20050426",10151.130
"20050425",10242.470
"20050422",10157.710
"20050421",10218.600
"20050420",10012.360
"20050419",10127.410
"20050418",10071.250
"20050415",10087.510
"20050414",10278.750
"20050413",10403.930
"20050412",10507.970
"20050411",10448.560
"20050408",10461.340
"20050407",10546.320
"20050406",10486.020
"20050405",10458.460
"20050404",10421.140
"20050401",10404.300
"20050331",10503.760
"20050330",10540.930
"20050329",10405.700
"20050328",10485.650
"20050324",10442.870
"20050323",10456.020
"20050322",10470.510
"20050321",10565.390
"20050318",10629.670
"20050317",10626.350
"20050316",10633.070
"20050315",10745.100
"20050314",10804.510
"20050311",10774.360
"20050310",10851.510
"20050309",10805.620
"20050308",10912.620
"20050307",10936.860
"20050304",10940.550
"20050303",10833.030
"20050302",10811.970
"20050301",10830.000
"20050228",10766.230
"20050225",10841.600
"20050224",10748.790
"20050223",10673.790
"20050222",10611.200
"20050218",10785.220
"20050217",10754.260
"20050216",10834.880
"20050215",10837.320
"20050214",10791.130
"20050211",10796.010
"20050210",10749.610
"20050209",10664.110
"20050208",10724.630
"20050207",10715.760
"20050204",10716.130
"20050203",10593.100
"20050202",10596.790
"20050201",10551.940
"20050131",10489.940
"20050128",10427.200
"20050127",10467.400
"20050126",10498.590
"20050125",10461.560
"20050124",10368.610
"20050121",10392.990
"20050120",10471.470
"20050119",10539.970
"20050118",10628.790
"20050114",10558.000
"20050113",10505.830
"20050112",10617.780
"20050111",10556.220
"20050110",10621.030
"20050107",10603.960
"20050106",10622.880
"20050105",10597.830
"20050104",10630.780
"20050103",10729.430
"20041231",10783.010
"20041230",10800.300
"20041229",10829.190
"20041228",10854.540
"20041227",10776.130
"20041223",10827.120
"20041222",10815.890
"20041221",10759.430
"20041220",10661.600
"20041217",10649.920
"20041216",10705.640
"20041215",10691.450
"20041214",10676.450
"20041213",10638.320
"20041210",10543.220
"20041209",10552.820
"20041208",10494.230
"20041207",10440.580
"20041206",10547.060
"20041203",10592.210
"20041202",10585.120
"20041201",10590.220
"20041130",10428.020
"20041129",10475.900
"20041126",10522.230
"20041124",10520.310
"20041123",10492.600
"20041122",10489.420
"20041119",10456.910
"20041118",10572.550
"20041117",10549.570
"20041116",10487.650
"20041115",10550.240
"20041112",10539.010
"20041111",10469.840
"20041110",10385.480
"20041109",10386.370
"20041108",10391.310
"20041105",10387.540
"20041104",10314.760
"20041103",10137.050
"20041102",10035.730
"20041101",10054.390
"20041029",10027.470
"20041028",10004.540
"20041027",10002.030
"20041026",9888.480
"20041025",9749.990
"20041022",9757.810
"20041021",9865.760
"20041020",9886.930
"20041019",9897.620
"20041018",9956.320
"20041015",9933.380
"20041014",9894.450
"20041013",10002.330
"20041012",10077.180
"20041011",10081.970
"20041008",10055.200
"20041007",10125.400
"20041006",10239.920
"20041005",10177.680
"20041004",10216.540
"20041001",10192.650
"20040930",10080.270
"20040929",10136.240
"20040928",10077.400
"20040927",9988.540
"20040924",10047.240
"20040923",10038.900
"20040922",10109.180
"20040921",10244.930
"20040920",10204.890
"20040917",10284.460
"20040916",10244.490
"20040915",10231.360
"20040914",10318.160
"20040913",10314.760
"20040910",10313.070
"20040909",10289.100
"20040908",10313.360
"20040907",10342.790
"20040903",10260.200
"20040902",10290.280
"20040901",10168.460
"20040831",10173.920
"20040830",10122.520
"20040827",10195.010
"20040826",10173.410
"20040825",10181.740
"20040824",10098.630
"20040823",10073.050
"20040820",10110.140
"20040819",10040.820
"20040818",10083.150
"20040817",9972.830
"20040816",9954.550
"20040813",9825.350
"20040812",9814.590
"20040811",9938.320
"20040810",9944.670
"20040809",9814.660
"20040806",9815.330
"20040805",9963.030
"20040804",10126.510
"20040803",10120.240
"20040802",10179.160
"20040730",10139.710
"20040729",10129.240
"20040728",10117.070
"20040727",10085.140
"20040726",9961.920
"20040723",9962.220
"20040722",10050.330
"20040721",10046.130
"20040720",10149.070
"20040719",10094.060
"20040716",10139.780
"20040715",10163.160
"20040714",10208.800
"20040713",10247.590
"20040712",10238.220
"20040709",10213.220
"20040708",10171.560
"20040707",10240.290
"20040706",10219.340
"20040702",10282.830
"20040701",10334.160
"20040630",10435.480
"20040629",10413.430
"20040628",10357.090
"20040625",10371.840
"20040624",10443.810
"20040623",10479.570
"20040622",10395.070
"20040621",10371.470
"20040618",10416.410
"20040617",10377.520
"20040616",10379.580
"20040615",10380.430
"20040614",10334.730
"20040610",10410.100
"20040609",10368.440
"20040608",10432.520
"20040607",10391.080
"20040604",10242.820
"20040603",10195.910
"20040602",10262.970
"20040601",10202.650
"20040528",10188.450
"20040527",10205.200
"20040526",10109.890
"20040525",10117.620
"20040524",9958.430
"20040521",9966.740
"20040520",9937.640
"20040519",9937.710
"20040518",9968.510
"20040517",9906.910
"20040514",10012.870
"20040513",10010.740
"20040512",10045.160
"20040511",10019.470
"20040510",9990.020
"20040507",10117.340
"20040506",10241.260
"20040505",10310.950
"20040504",10317.200
"20040503",10314.000
"20040430",10225.570
"20040429",10272.270
"20040428",10342.600
"20040427",10478.160
"20040426",10444.730
"20040423",10472.840
"20040422",10461.200
"20040421",10317.270
"20040420",10314.500
"20040419",10437.850
"20040416",10451.970
"20040415",10397.460
"20040414",10377.950
"20040413",10381.280
"20040412",10515.560
"20040409",10442.030
"20040408",10442.030
"20040407",10480.150
"20040406",10570.810
"20040405",10558.370
"20040402",10470.590
"20040401",10373.330
"20040331",10357.700
"20040330",10381.700
"20040329",10329.630
"20040326",10212.970
"20040325",10218.820
"20040324",10048.230
"20040323",10063.640
"20040322",10064.750
"20040319",10186.600
"20040318",10295.780
"20040317",10300.300
"20040316",10184.670
"20040315",10102.890
"20040312",10240.080
"20040311",10128.380
"20040310",10296.890
"20040309",10456.960
"20040308",10529.480
"20040305",10595.550
"20040304",10588.000
"20040303",10593.110
"20040302",10591.480
"20040301",10678.140
"20040227",10583.920
"20040226",10580.140
"20040225",10601.620
"20040224",10566.370
"20040223",10609.620
"20040220",10619.030
"20040219",10664.730
"20040218",10671.990
"20040217",10714.880
"20040213",10627.850
"20040212",10694.070
"20040211",10737.700
"20040210",10613.850
"20040209",10579.030
"20040206",10593.030
"20040205",10495.550
"20040204",10470.740
"20040203",10505.180
"20040202",10499.180
"20040130",10488.070
"20040129",10510.290
"20040128",10468.370
"20040127",10609.920
"20040126",10702.510
"20040123",10568.290
"20040122",10623.180
"20040121",10623.620
"20040120",10528.660
"20040116",10600.510
"20040115",10553.850
"20040114",10538.370
"20040113",10427.180
"20040112",10485.180
"20040109",10458.890
"20040108",10592.440
"20040107",10529.030
"20040106",10538.660
"20040105",10544.070
"20040102",10409.850
"20031231",10453.920
"20031230",10425.040
"20031229",10450.000
"20031226",10324.670
"20031224",10305.190
"20031223",10341.260
"20031222",10338.000
"20031219",10278.220
"20031218",10248.080
"20031217",10145.260
"20031216",10129.560
"20031215",10022.820
"20031212",10042.160
"20031211",10008.160
"20031210",9921.860
"20031209",9923.420
"20031208",9965.270
"20031205",9862.680
"20031204",9930.820
"20031203",9873.420
"20031202",9853.640
"20031201",9899.050
"20031128",9782.460
"20031126",9779.570
"20031125",9763.940
"20031124",9747.790
"20031121",9628.530
"20031120",9619.420
"20031119",9690.460
"20031118",9624.160
"20031117",9710.830
"20031114",9768.680
"20031113",9837.940
"20031112",9848.830
"20031111",9737.790
"20031110",9756.530
"20031107",9809.790
"20031106",9856.970
"20031105",9820.830
"20031104",9838.830
"20031103",9858.460
"20031031",9801.120
"20031030",9786.610
"20031029",9774.530
"20031028",9748.310
"20031027",9608.160
"20031024",9582.460
"20031023",9613.130
"20031022",9598.240
"20031021",9747.640
"20031020",9777.940
"20031017",9721.790
"20031016",9791.720
"20031015",9803.050
"20031014",9812.980
"20031013",9764.380
"20031010",9674.680
"20031009",9680.010
"20031008",9630.900
"20031007",9654.610
"20031006",9594.980
"20031003",9572.310
"20031002",9487.800
"20031001",9469.200
"20030930",9275.060
"20030929",9380.240
"20030926",9313.080
"20030925",9343.960
"20030924",9425.510
"20030923",9576.040
"20030922",9535.410
"20030919",9644.820
"20030918",9659.130
"20030917",9545.650
"20030916",9567.340
"20030915",9448.810
"20030912",9471.550
"20030911",9459.760
"20030910",9420.460
"20030909",9507.200
"20030908",9586.290
"20030905",9503.340
"20030904",9587.900
"20030903",9568.460
"20030902",9523.270
"20030829",9415.820
"20030828",9374.210
"20030827",9333.790
"20030826",9340.450
"20030825",9317.640
"20030822",9348.870
"20030821",9423.680
"20030820",9397.510
"20030819",9428.900
"20030818",9412.450
"20030815",9321.690
"20030814",9310.560
"20030813",9271.760
"20030812",9310.060
"20030811",9217.350
"20030808",9191.090
"20030807",9126.450
"20030806",9061.740
"20030805",9036.320
"20030804",9186.040
"20030801",9153.970
"20030731",9233.800
"20030730",9200.050
"20030729",9204.460
"20030728",9266.510
"20030725",9284.570
"20030724",9112.510
"20030723",9194.240
"20030722",9158.450
"20030721",9096.690
"20030718",9188.150
"20030717",9050.820
"20030716",9094.590
"20030715",9128.970
"20030714",9177.150
"20030711",9119.590
"20030710",9036.040
"20030709",9156.210
"20030708",9223.090
"20030707",9216.790
"20030703",9070.210
"20030702",9142.840
"20030701",9040.950
"20030630",8985.440
"20030627",8989.050
"20030626",9079.040
"20030625",9011.530
"20030624",9109.850
"20030623",9072.950
"20030620",9200.750
"20030619",9179.530
"20030618",9293.800
"20030617",9323.020
"20030616",9318.960
"20030613",9117.120
"20030612",9196.550
"20030611",9183.220
"20030610",9054.890
"20030609",8980.000
"20030606",9062.790
"20030605",9041.300
"20030604",9038.980
"20030603",8922.950
"20030602",8897.810
"20030530",8850.260
"20030529",8711.180
"20030528",8793.120
"20030527",8781.350
"20030523",8601.380
"20030522",8594.020
"20030521",8516.430
"20030520",8491.360
"20030519",8493.390
"20030516",8678.970
"20030515",8713.140
"20030514",8647.820
"20030513",8679.250
"20030512",8726.730
"20030509",8604.600
"20030508",8491.220
"20030507",8560.630
"20030506",8588.360
"20030505",8531.570
"20030502",8582.680
"20030501",8454.250
"20030430",8480.090
"20030429",8502.990
"20030428",8471.610
"20030425",8306.350
"20030424",8440.040
"20030423",8515.660
"20030422",8484.990
"20030421",8328.900
"20030417",8337.650
"20030416",8257.610
"20030415",8402.360
"20030414",8351.100
"20030411",8203.410
"20030410",8221.330
"20030409",8197.940
"20030408",8298.920
"20030407",8300.410
"20030404",8277.150
"20030403",8240.380
"20030402",8285.060
"20030401",8069.860
"20030331",7992.130
